test_file,test,base_time_min,base_time_mean,base_time_max,dynamo_time_min,dynamo_time_mean,dynamo_time_max,ratio
test_tuple.py,TupleTest.test_hash_optional,0.859,0.8694999999999999,0.89,1.253,1.257,1.262,1.4456584243818287
test_exception_variations.py,ExceptTestCases.test_try_except_finally,0.841,0.8665,0.9,1.25,1.2525,1.255,1.4454702827466819
test_set.py,TestSet.test_pop,0.858,0.90475,0.924,1.286,1.30775,1.357,1.4454269135120197
test_userdict.py,UserDictTest.test_len,0.857,0.87725,0.901,1.254,1.268,1.299,1.4454260473069251
test_generators.py,ExceptionTest.test_except_next,0.867,0.8895,0.904,1.264,1.2854999999999999,1.317,1.445193929173693
test_ordered_dict.py,PurePythonSubclassMappingTests.test_getitem,0.884,0.914,0.936,1.312,1.32075,1.344,1.4450218818380745
test_set.py,TestOnlySetsNumeric.test_difference_update,0.853,0.88375,0.903,1.261,1.277,1.301,1.4449787835926449
test_set.py,TestMutate.test_update_empty_tuple,0.849,0.88225,0.922,1.26,1.27475,1.303,1.444885236610938
test_set.py,TestBasicOpsEmpty.test_self_union,0.855,0.88475,0.912,1.266,1.278,1.295,1.4444758406329472
test_ordered_dict.py,CPythonOrderedDictTests.test_dict_setdefault,0.874,0.8905000000000001,0.915,1.27,1.28625,1.298,1.4444132509825938
test_raise.py,TestCause.testCauseSyntax,0.857,0.87275,0.898,1.256,1.26025,1.265,1.4439988541965054
test_set.py,TestOnlySetsTuple.test_difference_update,0.864,0.90325,0.927,1.276,1.304,1.326,1.4436756158317188
test_set.py,TestBasicOpsTriple.test_length,0.86,0.894,0.929,1.26,1.2905,1.332,1.4435123042505593
test_set.py,TestBasicOpsString.test_intersection_empty,0.86,0.88675,0.913,1.275,1.28,1.288,1.443473357767127
test_set.py,TestBasicOpsEmpty.test_empty_difference_rev,0.874,0.8945000000000001,0.92,1.269,1.29075,1.331,1.4429849077697037
test_iter.py,TestCase.test_iter_basic,0.85,0.88375,0.909,1.26,1.275,1.303,1.4427157001414426
test_tuple.py,TupleTest.test_bigrepeat,0.856,0.867,0.881,1.242,1.2505,1.264,1.4423298731257208
test_with.py,NestedWith.testNoExceptions,0.858,0.87225,0.891,1.247,1.258,1.271,1.4422470621954715
test_set.py,TestBasicOpsString.test_self_intersection,0.864,0.89425,0.918,1.273,1.2894999999999999,1.317,1.4419904948280682
test_iter.py,TestCase.test_iter_string,0.848,0.88375,0.916,1.255,1.2742499999999999,1.289,1.4418670438472416
test_raise.py,TestContext.test_class_context_instance_raise,0.858,0.875,0.904,1.248,1.2615,1.27,1.4417142857142857
test_set.py,TestBasicOpsSingleton.test_empty_intersection,0.902,0.9187500000000001,0.936,1.318,1.3245,1.333,1.4416326530612245
test_set.py,TestBasicOpsTuple.test_self_symmetric_difference,0.854,0.88675,0.921,1.263,1.2782499999999999,1.299,1.4414998590358048
test_ordered_dict.py,CPythonGeneralMappingTests.test_constructor,0.859,0.889,0.909,1.26,1.28125,1.312,1.4412260967379078
test_dict.py,SubclassMappingTests.test_keys,0.877,0.9,0.935,1.28,1.297,1.318,1.441111111111111
test_set.py,TestBinaryOps.test_intersection_overlap,0.883,0.89325,0.92,1.261,1.28725,1.313,1.4410859221942345
test_set.py,TestBasicOpsEmpty.test_empty_intersection,0.859,0.88825,0.925,1.269,1.28,1.306,1.4410357444413173
test_ordered_dict.py,CPythonGeneralMappingTests.test_bool,0.862,0.875,0.884,1.245,1.2605,1.275,1.4405714285714286
test_bool.py,BoolTest.test_contains,0.849,0.86275,0.884,1.238,1.24275,1.249,1.44045204288612
test_collections.py,TestUserObjects.test_list_protocol,0.851,0.88725,0.917,1.257,1.278,1.291,1.4404057480980559
test_set.py,TestOnlySetsOperator.test_sym_difference_update_operator,1.242,1.29925,1.364,1.772,1.87125,1.975,1.4402539926880893
test_set.py,TestOnlySetsGenerator.test_sym_difference_update_operator,0.855,0.88825,0.92,1.254,1.27925,1.306,1.4401913875598087
test_set.py,TestBasicOpsMixedStringBytes.test_equivalent_equality,0.851,0.888,0.935,1.263,1.27875,1.306,1.4400337837837838
test_itertools.py,TestGC.test_repeat,0.893,0.91925,0.936,1.27,1.32375,1.355,1.4400326353005166
test_dict.py,GeneralMappingTests.test_len,0.856,0.86,0.865,1.227,1.238,1.252,1.4395348837209303
test_generators.py,GeneratorTest.test_issue103488,0.86,0.87775,0.897,1.254,1.2635,1.285,1.439475932782683
test_set.py,TestSet.test_set_literal_evaluation_order,0.856,0.8995,0.931,1.263,1.2945,1.33,1.4391328515842134
test_set.py,TestOnlySetsDict.test_sym_difference_update_operator,0.855,0.881,0.904,1.251,1.26775,1.286,1.4389897843359818
test_set.py,TestOnlySetsString.test_sym_difference_update_operator,0.862,0.8925000000000001,0.917,1.266,1.28425,1.311,1.4389355742296916
test_set.py,TestFrozenSetSubclass.test_nested_empty_constructor,0.868,0.9005000000000001,0.921,1.267,1.2955,1.328,1.4386451971127152
test_float.py,IEEEFormatTestCase.test_float_specials_do_unpack,0.859,0.8714999999999999,0.883,1.241,1.2535,1.265,1.4383247274813542
test_int.py,PyLongModuleTests.test_pylong_int_divmod,0.854,0.88775,0.915,1.262,1.27675,1.31,1.4381864263587723
test_set.py,TestBinaryOps.test_sym_difference_superset,0.858,0.8867499999999999,0.943,1.263,1.275,1.289,1.4378347899633492
test_math.py,MathTests.testConstants,0.896,0.9127500000000001,0.935,1.275,1.31225,1.369,1.4376883045740891
test_dict.py,DictTest.test_bool,0.86,0.86825,0.882,1.245,1.24825,1.253,1.437661963720127
test_set.py,TestFrozenSetSubclass.test_len,0.849,0.8935,0.919,1.262,1.2842500000000001,1.303,1.4373251259093454
test_set.py,TestBasicOpsTuple.test_empty_isdisjoint,0.887,0.91075,0.938,1.306,1.3087499999999999,1.313,1.437002470491353
test_set.py,TestSet.test_len,0.882,0.89275,0.905,1.269,1.28275,1.295,1.436852422290675
test_set.py,TestBasicOpsMixedStringBytes.test_empty_union,0.856,0.8945000000000001,0.916,1.264,1.28525,1.306,1.4368362213527108
test_set.py,TestBasicOpsEmpty.test_self_symmetric_difference,0.855,0.89575,0.915,1.276,1.28625,1.296,1.4359475300027909
test_set.py,TestBasicOpsEmpty.test_self_isdisjoint,0.867,0.90125,0.929,1.259,1.294,1.342,1.4357836338418863
test_set.py,TestCopyingEmpty.test_copy,0.858,0.89125,0.914,1.257,1.2795,1.33,1.43562412342216
test_list.py,ListTest.test_bigrepeat,0.858,0.87175,0.887,1.244,1.2510000000000001,1.27,1.4350444508173215
test_int.py,IntTestCases.test_no_args,0.85,0.896,0.929,1.258,1.28575,1.315,1.4349888392857142
test_dict.py,SubclassMappingTests.test_setdefault,0.861,0.8825000000000001,0.919,1.248,1.266,1.282,1.4345609065155807
test_collections.py,TestOneTrickPonyABCs.test_registration,0.851,0.887,0.916,1.265,1.2722499999999999,1.282,1.4343291995490415
test_set.py,TestCopyingSingleton.test_copy,0.849,0.89325,0.922,1.26,1.27925,1.298,1.4321298628603414
test_set.py,TestBasicOpsSingleton.test_self_symmetric_difference,0.861,0.89625,0.915,1.275,1.2835,1.306,1.4320781032078105
test_dict.py,GeneralMappingTests.test_bool,0.847,0.86,0.876,1.226,1.2315,1.24,1.4319767441860465
test_set.py,TestOnlySetsDict.test_intersection_update_operator,0.853,0.889,0.923,1.253,1.2722499999999999,1.3,1.4311023622047243
test_set.py,TestBasicOpsMixedStringBytes.test_empty_isdisjoint,0.868,0.898,0.912,1.255,1.2835,1.306,1.4292873051224946
test_set.py,TestOnlySetsDict.test_difference_update_operator,0.874,0.89175,0.898,1.246,1.2745,1.293,1.4292122231567141
test_set.py,TestSet.test_setOfFrozensets,0.861,0.89975,0.929,1.266,1.285,1.324,1.4281744929146984
test_sys.py,SysModuleTest.test_disable_gil_abi,0.849,0.88725,0.903,1.25,1.26575,1.301,1.4265990419836574
test_math.py,IsCloseTests.test_near_zero,0.872,0.9145,0.949,1.274,1.3045,1.371,1.4264625478403499
test_set.py,TestBinaryOps.test_union_overlap,0.852,0.895,0.92,1.265,1.2762499999999999,1.302,1.4259776536312847
test_set.py,TestOnlySetsGenerator.test_difference_update_operator,0.86,0.88875,0.92,1.255,1.26725,1.293,1.4258790436005626
test_math.py,MathTests.test_exceptions,0.91,0.92675,0.955,1.269,1.32025,1.363,1.4246021041273267
test_generator_stop.py,TestPEP479.test_stopiteration_wrapping,0.85,0.862,0.882,1.217,1.2277500000000001,1.235,1.4243039443155454
test_set.py,TestBasicOpsEmpty.test_self_intersection,0.853,0.90225,0.934,1.264,1.285,1.318,1.42421723469105
test_generators.py,GeneratorCloseTest.test_close_return_value,0.852,0.891,0.921,1.263,1.268,1.278,1.4231200897867564
test_set.py,TestSet.test_remove_keyerror_set,0.863,0.90175,1.002,1.264,1.28325,1.305,1.4230662600499029
test_set.py,TestUpdateOps.test_difference_method_call,0.861,0.912,1.048,1.269,1.2974999999999999,1.324,1.4226973684210524
test_dict.py,SubclassMappingTests.test_getitem,0.856,0.8967499999999999,0.942,1.26,1.27575,1.31,1.422637301366044
test_generators.py,GeneratorTest.test_genexpr_only_calls_dunder_iter_once,0.861,0.8694999999999999,0.876,1.23,1.23675,1.241,1.4223691776883267
test_set.py,TestOnlySetsGenerator.test_intersection_update_operator,0.857,0.89425,0.927,1.251,1.27175,1.281,1.4221414593234554
test_userdict.py,UserDictTest.test_mutatingiteration,0.854,0.89675,0.924,1.246,1.2730000000000001,1.296,1.419570671870644
test_set.py,TestOnlySetsString.test_intersection_update_operator,0.866,0.9075,0.937,1.266,1.28725,1.302,1.4184573002754821
test_set.py,TestBinaryOps.test_intersection_superset,0.857,0.898,0.922,1.261,1.27325,1.301,1.4178730512249442
test_dict.py,SubclassMappingTests.test_values,0.874,0.9067500000000001,0.931,1.262,1.2835,1.302,1.4154948993658671
test_set.py,TestBasicOpsMixedStringBytes.test_self_difference,0.867,0.9137500000000001,0.94,1.279,1.29275,1.326,1.4147742818057456
test_complex.py,ComplexTest.test_divmod_zero_division,0.847,0.92225,1.101,1.298,1.30425,1.309,1.4142043914339928
test_with.py,NestedNonexceptionalTestCase.testSingleArgBoundToNonTuple,0.854,0.9165,1.083,1.281,1.296,1.311,1.414075286415712
test_collections.py,TestUserObjects.test_str_protocol,0.85,0.9105,0.963,1.267,1.287,1.31,1.413509060955519
test_dict.py,SubclassMappingTests.test_popitem,0.88,0.9065000000000001,0.93,1.263,1.2734999999999999,1.286,1.4048538334252616
test_set.py,TestBasicOpsTuple.test_length,0.861,0.90375,0.937,1.25,1.26825,1.302,1.403319502074689
test_set.py,TestBasicOpsTriple.test_repr,0.853,0.90075,0.927,1.247,1.2575,1.27,1.396058839855676
test_ordered_dict.py,CPythonOrderedDictTests.test_merge_operator,0.869,1.08575,1.665,1.458,1.4837500000000001,1.522,1.3665668892470644
test_int.py,PyLongModuleTests.test_pylong_int_to_decimal_2,1.425,1.43375,1.45,1.884,1.90275,1.927,1.3271142109851786
test_set.py,TestBasicOpsMixedStringBytes.test_issue_37219,0.714,0.857,0.923,0.639,1.1365,1.316,1.326137689614936
test_dict.py,DictTest.test_dict_items_result_gc,0.93,0.93925,0.956,1.219,1.22425,1.234,1.3034335906308225
test_dict.py,DictTest.test_dict_items_result_gc_reversed,0.944,0.955,0.967,1.218,1.22675,1.247,1.2845549738219897
test_set.py,TestOnlySetsString.test_difference,0.922,1.1005,1.281,1.341,1.39175,1.468,1.2646524307133122
test_set.py,TestBasicOpsBytes.test_empty_isdisjoint,0.866,0.87825,0.91,0.636,1.11025,1.28,1.2641616851693709
test_set.py,TestBasicOpsBytes.test_empty_union,0.879,0.9137500000000001,0.941,0.606,1.13425,1.325,1.241313269493844
test_set.py,TestBasicOpsMixedStringBytes.test_isdisjoint_empty,0.862,0.8875,0.907,0.589,1.101,1.283,1.2405633802816902
test_dict.py,DictTest.test_container_iterator,1.092,1.096,1.106,1.299,1.3075,1.314,1.1929744525547445
test_dict.py,DictTest.test_track_subtypes,1.018,1.029,1.042,1.221,1.224,1.228,1.1895043731778427
test_set.py,TestBasicOpsSingleton.test_empty_union,0.186,0.587,0.96,0.656,0.67525,0.722,1.1503407155025556
test_dict.py,DictTest.test_store_evilattr,1.645,1.6555,1.673,1.39,1.40075,1.411,0.846118997281788
test_dict.py,DictTest.test_free_after_iterating,1.822,1.83925,1.856,1.219,1.2352500000000002,1.26,0.6716052738888134
test_dict.py,DictTest.test_track_literals,2.299,2.30575,2.31,1.223,1.2365000000000002,1.245,0.5362680255882034
test_set.py,TestOnlySetsOperator.test_difference_update,1.37,5.3790000000000004,17.23,1.849,1.99375,2.102,0.3706543967280163
test_dict.py,DictTest.test_track_dynamic,4.66,4.68075,4.71,1.334,1.3402500000000002,1.348,0.2863323185386958
